Date,BTC,SPX
2022-11-17,68.81507451321808,28.406072629445227
2022-11-18,68.81467342200804,26.936823237223805
2022-11-21,69.38919750085165,26.824455048978525
2022-11-22,69.62479571255207,26.832259287201992
2022-11-23,70.21606957155296,26.758138439240003
2022-11-25,68.02591395500332,25.95101887684094
2022-11-28,67.36545487098982,25.412561818466433
2022-11-29,67.67320391668926,24.575370639546314
2022-11-30,69.24686998553841,25.81166354342862
2022-12-01,69.24778337179622,25.657504411301286
2022-12-02,69.28986955199935,25.453610108683932
2022-12-05,67.68477027662306,25.446992499147157
2022-12-06,67.7475659614469,25.711151788960358
2022-12-07,67.73326946404606,25.348570234771916
2022-12-08,61.38491670884376,25.304192885179905
2022-12-09,41.05073597829369,25.360149720507263
2022-12-12,26.332717773900754,24.78897278756812
2022-12-13,26.566278239698356,24.74015199864079
2022-12-14,26.266731744428785,24.78783475683917
2022-12-15,27.14369655212785,24.72764531169682
2022-12-16,29.655242887678746,24.79391555244318
2022-12-19,30.292195043685094,24.631027332107635
2022-12-20,30.434793846255108,24.483798926139933
2022-12-21,28.89775567336387,24.80900488332901
2022-12-22,28.05838461208618,24.394007789982204
2022-12-23,27.099182138612754,18.67410824710974
2022-12-27,27.31024343052776,18.42441044941498
2022-12-28,27.149451201037785,18.594598321416242
2022-12-29,26.898848120433605,19.215577682922973
2022-12-30,23.666089317130425,19.12225374395405
2023-01-03,22.897260760363856,19.136190687007932
2023-01-04,23.00793904157333,19.237222699801222
2023-01-05,22.915577604515736,19.467124639900042
2023-01-06,22.62999562853047,20.24189774522579
2023-01-09,21.762668903316065,20.129305236346298
2023-01-10,22.14517604705395,20.263906679463673
2023-01-11,23.447256855408682,20.091042446509036
2023-01-12,25.97986017662815,20.108362226332474
2023-01-13,29.986532087234842,17.925808056449963
2023-01-17,28.51800795166996,17.92931875929236
2023-01-18,28.81424343253561,18.468111763351754
2023-01-19,28.37970407466985,17.85702759226984
2023-01-20,33.83340941355446,18.205539657011915
2023-01-23,33.714777967995715,18.49977739697726
2023-01-24,34.26105099703978,18.385482245709593
2023-01-25,34.37325263589412,18.229380921598707
2023-01-26,33.98186792197466,18.035867216880014
2023-01-27,33.52795393025129,17.925025165787368
2023-01-30,36.97355224564675,18.219998899682693
