instrument_name,creation_timestamp,expiration_timestamp,strike,option_type,kind,contract_size,settlement_period
BTC-11JAN22-39000-C,1641715260000,1641888000000,39000.0,call,option,1.0,day
BTC-11JAN22-39000-P,1641715260000,1641888000000,39000.0,put,option,1.0,day
BTC-11JAN22-40000-C,1641715260000,1641888000000,40000.0,call,option,1.0,day
BTC-11JAN22-40000-P,1641715260000,1641888000000,40000.0,put,option,1.0,day
BTC-11JAN22-41000-C,1641715260000,1641888000000,41000.0,call,option,1.0,day
BTC-11JAN22-41000-P,1641715260000,1641888000000,41000.0,put,option,1.0,day
BTC-11JAN22-42000-C,1641715260000,1641888000000,42000.0,call,option,1.0,day
BTC-11JAN22-42000-P,1641715260000,1641888000000,42000.0,put,option,1.0,day
BTC-11JAN22-43000-C,1641715260000,1641888000000,43000.0,call,option,1.0,day
BTC-11JAN22-43000-P,1641715260000,1641888000000,43000.0,put,option,1.0,day
BTC-11JAN22-44000-C,1641715260000,1641888000000,44000.0,call,option,1.0,day
BTC-11JAN22-44000-P,1641715260000,1641888000000,44000.0,put,option,1.0,day
BTC-11JAN22-45000-C,1641715260000,1641888000000,45000.0,call,option,1.0,day
BTC-11JAN22-45000-P,1641715260000,1641888000000,45000.0,put,option,1.0,day
BTC-11JAN22-46000-C,1641715260000,1641888000000,46000.0,call,option,1.0,day
BTC-11JAN22-46000-P,1641715260000,1641888000000,46000.0,put,option,1.0,day
BTC-11JAN22-48000-C,1641715260000,1641888000000,48000.0,call,option,1.0,day
BTC-11JAN22-48000-P,1641715260000,1641888000000,48000.0,put,option,1.0,day
BTC-12JAN22-32000-C,1641824640000,1641974400000,32000.0,call,option,1.0,day
BTC-12JAN22-32000-P,1641824640000,1641974400000,32000.0,put,option,1.0,day
BTC-12JAN22-34000-C,1641801660000,1641974400000,34000.0,call,option,1.0,day
BTC-12JAN22-34000-P,1641801660000,1641974400000,34000.0,put,option,1.0,day
BTC-12JAN22-35000-C,1641824640000,1641974400000,35000.0,call,option,1.0,day
BTC-12JAN22-35000-P,1641824640000,1641974400000,35000.0,put,option,1.0,day
BTC-12JAN22-36000-C,1641801660000,1641974400000,36000.0,call,option,1.0,day
BTC-12JAN22-36000-P,1641801660000,1641974400000,36000.0,put,option,1.0,day
BTC-12JAN22-37000-C,1641801660000,1641974400000,37000.0,call,option,1.0,day
BTC-12JAN22-37000-P,1641801660000,1641974400000,37000.0,put,option,1.0,day
BTC-12JAN22-38000-C,1641801660000,1641974400000,38000.0,call,option,1.0,day
BTC-12JAN22-38000-P,1641801660000,1641974400000,38000.0,put,option,1.0,day
BTC-12JAN22-39000-C,1641801660000,1641974400000,39000.0,call,option,1.0,day
BTC-12JAN22-39000-P,1641801660000,1641974400000,39000.0,put,option,1.0,day
BTC-12JAN22-40000-C,1641801660000,1641974400000,40000.0,call,option,1.0,day
BTC-12JAN22-40000-P,1641801660000,1641974400000,40000.0,put,option,1.0,day
BTC-12JAN22-41000-C,1641801660000,1641974400000,41000.0,call,option,1.0,day
BTC-12JAN22-41000-P,1641801660000,1641974400000,41000.0,put,option,1.0,day
BTC-12JAN22-42000-C,1641801660000,1641974400000,42000.0,call,option,1.0,day
BTC-12JAN22-42000-P,1641801660000,1641974400000,42000.0,put,option,1.0,day
BTC-12JAN22-43000-C,1641801660000,1641974400000,43000.0,call,option,1.0,day
BTC-12JAN22-43000-P,1641801660000,1641974400000,43000.0,put,option,1.0,day
BTC-12JAN22-44000-C,1641801660000,1641974400000,44000.0,call,option,1.0,day
BTC-12JAN22-44000-P,1641801660000,1641974400000,44000.0,put,option,1.0,day
BTC-12JAN22-45000-C,1641801660000,1641974400000,45000.0,call,option,1.0,day
BTC-12JAN22-45000-P,1641801660000,1641974400000,45000.0,put,option,1.0,day
BTC-12JAN22-46000-C,1641801660000,1641974400000,46000.0,call,option,1.0,day
BTC-12JAN22-46000-P,1641801660000,1641974400000,46000.0,put,option,1.0,day
BTC-12JAN22-48000-C,1641801660000,1641974400000,48000.0,call,option,1.0,day
BTC-12JAN22-48000-P,1641801660000,1641974400000,48000.0,put,option,1.0,day
BTC-13JAN22-34000-C,1641888060000,1642060800000,34000.0,call,option,1.0,day
BTC-13JAN22-34000-P,1641888060000,1642060800000,34000.0,put,option,1.0,day
BTC-13JAN22-36000-C,1641888060000,1642060800000,36000.0,call,option,1.0,day
BTC-13JAN22-36000-P,1641888060000,1642060800000,36000.0,put,option,1.0,day
BTC-13JAN22-37000-C,1641888060000,1642060800000,37000.0,call,option,1.0,day
BTC-13JAN22-37000-P,1641888060000,1642060800000,37000.0,put,option,1.0,day
BTC-13JAN22-38000-C,1641888060000,1642060800000,38000.0,call,option,1.0,day
BTC-13JAN22-38000-P,1641888060000,1642060800000,38000.0,put,option,1.0,day
BTC-13JAN22-39000-C,1641888060000,1642060800000,39000.0,call,option,1.0,day
BTC-13JAN22-39000-P,1641888060000,1642060800000,39000.0,put,option,1.0,day
BTC-13JAN22-40000-C,1641888060000,1642060800000,40000.0,call,option,1.0,day
BTC-13JAN22-40000-P,1641888060000,1642060800000,40000.0,put,option,1.0,day
BTC-13JAN22-41000-C,1641888060000,1642060800000,41000.0,call,option,1.0,day
BTC-13JAN22-41000-P,1641888060000,1642060800000,41000.0,put,option,1.0,day
BTC-13JAN22-42000-C,1641888060000,1642060800000,42000.0,call,option,1.0,day
BTC-13JAN22-42000-P,1641888060000,1642060800000,42000.0,put,option,1.0,day
BTC-13JAN22-43000-C,1641888060000,1642060800000,43000.0,call,option,1.0,day
BTC-13JAN22-43000-P,1641888060000,1642060800000,43000.0,put,option,1.0,day
BTC-13JAN22-44000-C,1641888060000,1642060800000,44000.0,call,option,1.0,day
BTC-13JAN22-44000-P,1641888060000,1642060800000,44000.0,put,option,1.0,day
BTC-13JAN22-45000-C,1641888060000,1642060800000,45000.0,call,option,1.0,day
BTC-13JAN22-45000-P,1641888060000,1642060800000,45000.0,put,option,1.0,day
BTC-13JAN22-46000-C,1641888060000,1642060800000,46000.0,call,option,1.0,day
BTC-13JAN22-46000-P,1641888060000,1642060800000,46000.0,put,option,1.0,day
BTC-13JAN22-47000-C,1641888060000,1642060800000,47000.0,call,option,1.0,day
BTC-13JAN22-47000-P,1641888060000,1642060800000,47000.0,put,option,1.0,day
BTC-13JAN22-48000-C,1641888060000,1642060800000,48000.0,call,option,1.0,day
BTC-13JAN22-48000-P,1641888060000,1642060800000,48000.0,put,option,1.0,day
BTC-14JAN22-25000-C,1640246460000,1642147200000,25000.0,call,option,1.0,week
BTC-14JAN22-25000-P,1640246460000,1642147200000,25000.0,put,option,1.0,week
BTC-14JAN22-30000-C,1640246460000,1642147200000,30000.0,call,option,1.0,week
BTC-14JAN22-30000-P,1640246460000,1642147200000,30000.0,put,option,1.0,week
BTC-14JAN22-35000-C,1640246460000,1642147200000,35000.0,call,option,1.0,week
BTC-14JAN22-35000-P,1640246460000,1642147200000,35000.0,put,option,1.0,week
BTC-14JAN22-38000-C,1640246460000,1642147200000,38000.0,call,option,1.0,week
BTC-14JAN22-38000-P,1640246460000,1642147200000,38000.0,put,option,1.0,week
BTC-14JAN22-39000-C,1641541080000,1642147200000,39000.0,call,option,1.0,week
BTC-14JAN22-39000-P,1641541080000,1642147200000,39000.0,put,option,1.0,week
BTC-14JAN22-40000-C,1640246460000,1642147200000,40000.0,call,option,1.0,week
BTC-14JAN22-40000-P,1640246460000,1642147200000,40000.0,put,option,1.0,week
BTC-14JAN22-41000-C,1641427560000,1642147200000,41000.0,call,option,1.0,week
BTC-14JAN22-41000-P,1641427560000,1642147200000,41000.0,put,option,1.0,week
BTC-14JAN22-42000-C,1640246460000,1642147200000,42000.0,call,option,1.0,week
BTC-14JAN22-42000-P,1640246460000,1642147200000,42000.0,put,option,1.0,week
BTC-14JAN22-43000-C,1640937660000,1642147200000,43000.0,call,option,1.0,week
BTC-14JAN22-43000-P,1640937660000,1642147200000,43000.0,put,option,1.0,week
BTC-14JAN22-44000-C,1640246460000,1642147200000,44000.0,call,option,1.0,week
BTC-14JAN22-44000-P,1640246460000,1642147200000,44000.0,put,option,1.0,week
BTC-14JAN22-45000-C,1640937660000,1642147200000,45000.0,call,option,1.0,week
BTC-14JAN22-45000-P,1640937660000,1642147200000,45000.0,put,option,1.0,week
BTC-14JAN22-46000-C,1640246460000,1642147200000,46000.0,call,option,1.0,week
BTC-14JAN22-46000-P,1640246460000,1642147200000,46000.0,put,option,1.0,week
BTC-14JAN22-47000-C,1640937660000,1642147200000,47000.0,call,option,1.0,week
BTC-14JAN22-47000-P,1640937660000,1642147200000,47000.0,put,option,1.0,week
BTC-14JAN22-48000-C,1640246460000,1642147200000,48000.0,call,option,1.0,week
BTC-14JAN22-48000-P,1640246460000,1642147200000,48000.0,put,option,1.0,week
BTC-14JAN22-49000-C,1640937660000,1642147200000,49000.0,call,option,1.0,week
BTC-14JAN22-49000-P,1640937660000,1642147200000,49000.0,put,option,1.0,week
BTC-14JAN22-50000-C,1640246460000,1642147200000,50000.0,call,option,1.0,week
BTC-14JAN22-50000-P,1640246460000,1642147200000,50000.0,put,option,1.0,week
BTC-14JAN22-51000-C,1640937660000,1642147200000,51000.0,call,option,1.0,week
BTC-14JAN22-51000-P,1640937660000,1642147200000,51000.0,put,option,1.0,week
BTC-14JAN22-52000-C,1640246460000,1642147200000,52000.0,call,option,1.0,week
BTC-14JAN22-52000-P,1640246460000,1642147200000,52000.0,put,option,1.0,week
BTC-14JAN22-54000-C,1640246460000,1642147200000,54000.0,call,option,1.0,week
BTC-14JAN22-54000-P,1640246460000,1642147200000,54000.0,put,option,1.0,week
BTC-14JAN22-55000-C,1640834520000,1642147200000,55000.0,call,option,1.0,week
BTC-14JAN22-55000-P,1640834520000,1642147200000,55000.0,put,option,1.0,week
BTC-14JAN22-56000-C,1640246460000,1642147200000,56000.0,call,option,1.0,week
BTC-14JAN22-56000-P,1640246460000,1642147200000,56000.0,put,option,1.0,week
BTC-14JAN22-58000-C,1640246460000,1642147200000,58000.0,call,option,1.0,week
BTC-14JAN22-58000-P,1640246460000,1642147200000,58000.0,put,option,1.0,week
BTC-14JAN22-60000-C,1640246460000,1642147200000,60000.0,call,option,1.0,week
BTC-14JAN22-60000-P,1640246460000,1642147200000,60000.0,put,option,1.0,week
BTC-14JAN22-65000-C,1640246460000,1642147200000,65000.0,call,option,1.0,week
BTC-14JAN22-65000-P,1640246460000,1642147200000,65000.0,put,option,1.0,week
BTC-14JAN22-70000-C,1640246460000,1642147200000,70000.0,call,option,1.0,week
BTC-14JAN22-70000-P,1640246460000,1642147200000,70000.0,put,option,1.0,week
BTC-14JAN22-75000-C,1640246460000,1642147200000,75000.0,call,option,1.0,week
BTC-14JAN22-75000-P,1640246460000,1642147200000,75000.0,put,option,1.0,week
BTC-14JAN22-80000-C,1640246460000,1642147200000,80000.0,call,option,1.0,week
BTC-14JAN22-80000-P,1640246460000,1642147200000,80000.0,put,option,1.0,week
BTC-14JAN22-85000-C,1640288460000,1642147200000,85000.0,call,option,1.0,week
BTC-14JAN22-85000-P,1640288460000,1642147200000,85000.0,put,option,1.0,week
BTC-15JAN22-34000-C,1642060860000,1642233600000,34000.0,call,option,1.0,day
BTC-15JAN22-34000-P,1642060860000,1642233600000,34000.0,put,option,1.0,day
BTC-15JAN22-36000-C,1642060860000,1642233600000,36000.0,call,option,1.0,day
BTC-15JAN22-36000-P,1642060860000,1642233600000,36000.0,put,option,1.0,day
BTC-15JAN22-38000-C,1642060860000,1642233600000,38000.0,call,option,1.0,day
BTC-15JAN22-38000-P,1642060860000,1642233600000,38000.0,put,option,1.0,day
BTC-15JAN22-39000-C,1642060860000,1642233600000,39000.0,call,option,1.0,day
BTC-15JAN22-39000-P,1642060860000,1642233600000,39000.0,put,option,1.0,day
BTC-15JAN22-40000-C,1642060860000,1642233600000,40000.0,call,option,1.0,day
BTC-15JAN22-40000-P,1642060860000,1642233600000,40000.0,put,option,1.0,day
BTC-15JAN22-41000-C,1642060860000,1642233600000,41000.0,call,option,1.0,day
BTC-15JAN22-41000-P,1642060860000,1642233600000,41000.0,put,option,1.0,day
BTC-15JAN22-42000-C,1642060860000,1642233600000,42000.0,call,option,1.0,day
BTC-15JAN22-42000-P,1642060860000,1642233600000,42000.0,put,option,1.0,day
BTC-15JAN22-43000-C,1642060860000,1642233600000,43000.0,call,option,1.0,day
BTC-15JAN22-43000-P,1642060860000,1642233600000,43000.0,put,option,1.0,day
BTC-15JAN22-44000-C,1642060860000,1642233600000,44000.0,call,option,1.0,day
BTC-15JAN22-44000-P,1642060860000,1642233600000,44000.0,put,option,1.0,day
BTC-15JAN22-45000-C,1642060860000,1642233600000,45000.0,call,option,1.0,day
BTC-15JAN22-45000-P,1642060860000,1642233600000,45000.0,put,option,1.0,day
BTC-15JAN22-46000-C,1642060860000,1642233600000,46000.0,call,option,1.0,day
BTC-15JAN22-46000-P,1642060860000,1642233600000,46000.0,put,option,1.0,day
BTC-15JAN22-47000-C,1642060860000,1642233600000,47000.0,call,option,1.0,day
BTC-15JAN22-47000-P,1642060860000,1642233600000,47000.0,put,option,1.0,day
BTC-15JAN22-48000-C,1642060860000,1642233600000,48000.0,call,option,1.0,day
BTC-15JAN22-48000-P,1642060860000,1642233600000,48000.0,put,option,1.0,day
BTC-15JAN22-49000-C,1642084380000,1642233600000,49000.0,call,option,1.0,day
BTC-15JAN22-49000-P,1642084380000,1642233600000,49000.0,put,option,1.0,day
BTC-15JAN22-50000-C,1642060860000,1642233600000,50000.0,call,option,1.0,day
BTC-15JAN22-50000-P,1642060860000,1642233600000,50000.0,put,option,1.0,day
BTC-16JAN22-34000-C,1642147260000,1642320000000,34000.0,call,option,1.0,day
BTC-16JAN22-34000-P,1642147260000,1642320000000,34000.0,put,option,1.0,day
BTC-16JAN22-36000-C,1642147260000,1642320000000,36000.0,call,option,1.0,day
BTC-16JAN22-36000-P,1642147260000,1642320000000,36000.0,put,option,1.0,day
BTC-16JAN22-37000-C,1642147260000,1642320000000,37000.0,call,option,1.0,day
BTC-16JAN22-37000-P,1642147260000,1642320000000,37000.0,put,option,1.0,day
BTC-16JAN22-38000-C,1642147260000,1642320000000,38000.0,call,option,1.0,day
BTC-16JAN22-38000-P,1642147260000,1642320000000,38000.0,put,option,1.0,day
BTC-16JAN22-39000-C,1642147260000,1642320000000,39000.0,call,option,1.0,day
BTC-16JAN22-39000-P,1642147260000,1642320000000,39000.0,put,option,1.0,day
BTC-16JAN22-40000-C,1642147260000,1642320000000,40000.0,call,option,1.0,day
BTC-16JAN22-40000-P,1642147260000,1642320000000,40000.0,put,option,1.0,day
BTC-16JAN22-41000-C,1642147260000,1642320000000,41000.0,call,option,1.0,day
BTC-16JAN22-41000-P,1642147260000,1642320000000,41000.0,put,option,1.0,day
BTC-16JAN22-42000-C,1642147260000,1642320000000,42000.0,call,option,1.0,day
BTC-16JAN22-42000-P,1642147260000,1642320000000,42000.0,put,option,1.0,day
BTC-16JAN22-43000-C,1642147260000,1642320000000,43000.0,call,option,1.0,day
BTC-16JAN22-43000-P,1642147260000,1642320000000,43000.0,put,option,1.0,day
BTC-16JAN22-44000-C,1642147260000,1642320000000,44000.0,call,option,1.0,day
BTC-16JAN22-44000-P,1642147260000,1642320000000,44000.0,put,option,1.0,day
BTC-16JAN22-45000-C,1642147260000,1642320000000,45000.0,call,option,1.0,day
BTC-16JAN22-45000-P,1642147260000,1642320000000,45000.0,put,option,1.0,day
BTC-16JAN22-46000-C,1642147260000,1642320000000,46000.0,call,option,1.0,day
BTC-16JAN22-46000-P,1642147260000,1642320000000,46000.0,put,option,1.0,day
BTC-16JAN22-47000-C,1642147260000,1642320000000,47000.0,call,option,1.0,day
BTC-16JAN22-47000-P,1642147260000,1642320000000,47000.0,put,option,1.0,day
BTC-16JAN22-48000-C,1642147260000,1642320000000,48000.0,call,option,1.0,day
BTC-16JAN22-48000-P,1642147260000,1642320000000,48000.0,put,option,1.0,day
BTC-16JAN22-50000-C,1642173600000,1642320000000,50000.0,call,option,1.0,day
BTC-16JAN22-50000-P,1642173600000,1642320000000,50000.0,put,option,1.0,day
BTC-17JAN22-34000-C,1642233660000,1642406400000,34000.0,call,option,1.0,day
BTC-17JAN22-34000-P,1642233660000,1642406400000,34000.0,put,option,1.0,day
BTC-17JAN22-36000-C,1642233660000,1642406400000,36000.0,call,option,1.0,day
BTC-17JAN22-36000-P,1642233660000,1642406400000,36000.0,put,option,1.0,day
BTC-17JAN22-37000-C,1642233960000,1642406400000,37000.0,call,option,1.0,day
BTC-17JAN22-37000-P,1642233960000,1642406400000,37000.0,put,option,1.0,day
BTC-17JAN22-38000-C,1642233660000,1642406400000,38000.0,call,option,1.0,day
BTC-17JAN22-38000-P,1642233660000,1642406400000,38000.0,put,option,1.0,day
BTC-17JAN22-39000-C,1642233660000,1642406400000,39000.0,call,option,1.0,day
BTC-17JAN22-39000-P,1642233660000,1642406400000,39000.0,put,option,1.0,day
BTC-17JAN22-40000-C,1642233660000,1642406400000,40000.0,call,option,1.0,day
BTC-17JAN22-40000-P,1642233660000,1642406400000,40000.0,put,option,1.0,day
BTC-17JAN22-41000-C,1642233660000,1642406400000,41000.0,call,option,1.0,day
BTC-17JAN22-41000-P,1642233660000,1642406400000,41000.0,put,option,1.0,day
BTC-17JAN22-42000-C,1642233660000,1642406400000,42000.0,call,option,1.0,day
BTC-17JAN22-42000-P,1642233660000,1642406400000,42000.0,put,option,1.0,day
BTC-17JAN22-43000-C,1642233660000,1642406400000,43000.0,call,option,1.0,day
BTC-17JAN22-43000-P,1642233660000,1642406400000,43000.0,put,option,1.0,day
BTC-17JAN22-44000-C,1642233660000,1642406400000,44000.0,call,option,1.0,day
BTC-17JAN22-44000-P,1642233660000,1642406400000,44000.0,put,option,1.0,day
BTC-17JAN22-45000-C,1642233660000,1642406400000,45000.0,call,option,1.0,day
BTC-17JAN22-45000-P,1642233660000,1642406400000,45000.0,put,option,1.0,day
BTC-17JAN22-46000-C,1642233660000,1642406400000,46000.0,call,option,1.0,day
BTC-17JAN22-46000-P,1642233660000,1642406400000,46000.0,put,option,1.0,day
BTC-17JAN22-47000-C,1642233660000,1642406400000,47000.0,call,option,1.0,day
BTC-17JAN22-47000-P,1642233660000,1642406400000,47000.0,put,option,1.0,day
BTC-17JAN22-48000-C,1642233660000,1642406400000,48000.0,call,option,1.0,day
BTC-17JAN22-48000-P,1642233660000,1642406400000,48000.0,put,option,1.0,day
BTC-17JAN22-50000-C,1642233660000,1642406400000,50000.0,call,option,1.0,day
BTC-17JAN22-50000-P,1642233660000,1642406400000,50000.0,put,option,1.0,day
BTC-18JAN22-34000-C,1642320004000,1642492800000,34000.0,call,option,1.0,day
BTC-18JAN22-34000-P,1642320004000,1642492800000,34000.0,put,option,1.0,day
BTC-18JAN22-36000-C,1642320004000,1642492800000,36000.0,call,option,1.0,day
BTC-18JAN22-36000-P,1642320004000,1642492800000,36000.0,put,option,1.0,day
BTC-18JAN22-37000-C,1642330920000,1642492800000,37000.0,call,option,1.0,day
BTC-18JAN22-37000-P,1642330920000,1642492800000,37000.0,put,option,1.0,day
BTC-18JAN22-38000-C,1642320004000,1642492800000,38000.0,call,option,1.0,day
BTC-18JAN22-38000-P,1642320004000,1642492800000,38000.0,put,option,1.0,day
BTC-18JAN22-39000-C,1642320004000,1642492800000,39000.0,call,option,1.0,day
BTC-18JAN22-39000-P,1642320004000,1642492800000,39000.0,put,option,1.0,day
BTC-18JAN22-40000-C,1642320004000,1642492800000,40000.0,call,option,1.0,day
BTC-18JAN22-40000-P,1642320004000,1642492800000,40000.0,put,option,1.0,day
BTC-18JAN22-41000-C,1642320004000,1642492800000,41000.0,call,option,1.0,day
BTC-18JAN22-41000-P,1642320004000,1642492800000,41000.0,put,option,1.0,day
BTC-18JAN22-42000-C,1642320004000,1642492800000,42000.0,call,option,1.0,day
BTC-18JAN22-42000-P,1642320004000,1642492800000,42000.0,put,option,1.0,day
BTC-18JAN22-43000-C,1642320004000,1642492800000,43000.0,call,option,1.0,day
BTC-18JAN22-43000-P,1642320004000,1642492800000,43000.0,put,option,1.0,day
BTC-18JAN22-44000-C,1642320004000,1642492800000,44000.0,call,option,1.0,day
BTC-18JAN22-44000-P,1642320004000,1642492800000,44000.0,put,option,1.0,day
BTC-18JAN22-45000-C,1642320004000,1642492800000,45000.0,call,option,1.0,day
BTC-18JAN22-45000-P,1642320004000,1642492800000,45000.0,put,option,1.0,day
BTC-18JAN22-46000-C,1642320004000,1642492800000,46000.0,call,option,1.0,day
BTC-18JAN22-46000-P,1642320004000,1642492800000,46000.0,put,option,1.0,day
BTC-18JAN22-47000-C,1642320004000,1642492800000,47000.0,call,option,1.0,day
BTC-18JAN22-47000-P,1642320004000,1642492800000,47000.0,put,option,1.0,day
BTC-18JAN22-48000-C,1642320004000,1642492800000,48000.0,call,option,1.0,day
BTC-18JAN22-48000-P,1642320004000,1642492800000,48000.0,put,option,1.0,day
BTC-18JAN22-50000-C,1642320004000,1642492800000,50000.0,call,option,1.0,day
BTC-18JAN22-50000-P,1642320004000,1642492800000,50000.0,put,option,1.0,day
BTC-19JAN22-34000-C,1642406460000,1642579200000,34000.0,call,option,1.0,day
BTC-19JAN22-34000-P,1642406460000,1642579200000,34000.0,put,option,1.0,day
BTC-19JAN22-36000-C,1642406460000,1642579200000,36000.0,call,option,1.0,day
BTC-19JAN22-36000-P,1642406460000,1642579200000,36000.0,put,option,1.0,day
BTC-19JAN22-37000-C,1642406460000,1642579200000,37000.0,call,option,1.0,day
BTC-19JAN22-37000-P,1642406460000,1642579200000,37000.0,put,option,1.0,day
BTC-19JAN22-38000-C,1642406460000,1642579200000,38000.0,call,option,1.0,day
BTC-19JAN22-38000-P,1642406460000,1642579200000,38000.0,put,option,1.0,day
BTC-19JAN22-39000-C,1642406460000,1642579200000,39000.0,call,option,1.0,day
BTC-19JAN22-39000-P,1642406460000,1642579200000,39000.0,put,option,1.0,day
BTC-19JAN22-40000-C,1642406460000,1642579200000,40000.0,call,option,1.0,day
BTC-19JAN22-40000-P,1642406460000,1642579200000,40000.0,put,option,1.0,day
BTC-19JAN22-41000-C,1642406460000,1642579200000,41000.0,call,option,1.0,day
BTC-19JAN22-41000-P,1642406460000,1642579200000,41000.0,put,option,1.0,day
